nm_Band,Pan,Coastal_MS7,Blue_MS4,Green_MS3,Yellow_MS6,Red_MS2,Red Edge_MS5,NIR1_MS1,NIR2_MS8,SWIR1,SWIR2,SWIR3,SWIR4,SWIR5,SWIR6,SWIR7,SWIR8
364,0.000000053785500,0.000000043294300,0.000000038668400,0.000000007837430,0.000000000136095,0.000000062836000,0.000000003747370,0.000000033503500,0.000000420691000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
365,0.000000060976100,0.000000051263900,0.000000032479800,0.000000009259380,0.000000000007265,0.000000034228700,0.000000004375460,0.000000044891700,0.000000315020000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
366,0.000000063580600,0.000000061441300,0.000000049024600,0.000000008232250,0.000000000007847,0.000000007253600,0.000000001527260,0.000000046637200,0.000000562254000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
367,0.000000085045700,0.000000060451200,0.000000036062900,0.000000008432380,0.000000000008469,0.000000007652950,0.000000002082260,0.000000043237800,0.000000907569000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
368,0.000000062741600,0.000000054933600,0.000000038731100,0.000000018336600,0.000000000009066,0.000000007470980,0.000000001402880,0.000000040052700,0.000001339620000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
369,0.000000104023000,0.000000057379900,0.000000039248500,0.000000017998800,0.000000004632180,0.000000015837600,0.000000002204150,0.000000038314700,0.000001294830000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
370,0.000000079472300,0.000000064571300,0.000000062013900,0.000000017497300,0.000000001957920,0.000000089416500,0.000000000936581,0.000000051156100,0.000001259140000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
371,0.000000109758000,0.000000066737600,0.000000041596400,0.000000008218600,0.000000000010889,0.000000072875800,0.000000002882230,0.000000062943800,0.000000960282000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
372,0.000000139625000,0.000000099042400,0.000000053199500,0.000000023234600,0.000000000011450,0.000000032874500,0.000000005698550,0.000000154051000,0.000000855699000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
373,0.000000118898000,0.000000084868400,0.000000057548700,0.000000010948700,0.000000000011979,0.000000007877860,0.000000010989600,0.000000689170000,0.000001024550000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
374,0.000000163635000,0.000000078459400,0.000000059725500,0.000000023489700,0.000000000988986,0.000000129189000,0.000000025465400,0.000001652790000,0.000000799492000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
375,0.000000195438000,0.000000082383400,0.000000078204000,0.000000035368600,0.000000000382074,0.000000165140000,0.000000016264100,0.000002250300000,0.000000580311000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
376,0.000000123586000,0.000000113975000,0.000000116580000,0.000000022081700,0.000000000013654,0.000000056932900,0.000000013900300,0.000001817200000,0.000000506920000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
377,0.000000176524000,0.000000271117000,0.000000178836000,0.000000025203300,0.000000013640400,0.000000006620950,0.000000022585000,0.000001196130000,0.000000335378000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
378,0.000000168864000,0.000000654229000,0.000000203546000,0.000000019643100,0.000000005099600,0.000000081244500,0.000000024738700,0.000000647864000,0.000000403372000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
379,0.000000162416000,0.000001403900000,0.000000148896000,0.000000026962500,0.000000000015340,0.000000102878000,0.000000014855900,0.000000365348000,0.000000537594000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
380,0.000000170302000,0.000003199810000,0.000000079179300,0.000000017837200,0.000000000016144,0.000000039943700,0.000000003251100,0.000000236985000,0.000000587683000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
381,0.000000155979000,0.000007292070000,0.000000064912200,0.000000018508200,0.000000000017026,0.000000030532300,0.000000013057500,0.000000180772000,0.000001011850000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
382,0.000000175921000,0.000013923400000,0.000000090076000,0.000000023583700,0.000000000017880,0.000000177904000,0.000000013361200,0.000000141047000,0.000000947929000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
383,0.000000208609000,0.000023256200000,0.000000078339700,0.000000029033800,0.000000000018729,0.000000149429000,0.000000045113600,0.000000149675000,0.000000812658000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
384,0.000000184507000,0.000033565500000,0.000000070083600,0.000000021621600,0.000000000019452,0.000000044769000,0.000000107550000,0.000000155008000,0.000000839430000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
385,0.000000150644000,0.000045667700000,0.000000119237000,0.000000048468700,0.000000000020127,0.000000018529900,0.000000105160000,0.000000149295000,0.000001175290000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
386,0.000000182914000,0.000080204200000,0.000000086867700,0.000000017627700,0.000000009527250,0.000000163124000,0.000000061514900,0.000000146284000,0.000001491610000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
387,0.000000259713000,0.000132177000000,0.000000082785400,0.000000032703000,0.000000008363030,0.000000191563000,0.000000032962600,0.000000131593000,0.000001716040000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
388,0.000000191399000,0.000192720000000,0.000000114991000,0.000000029606200,0.000000001693650,0.000000055063300,0.000000031427800,0.000000217193000,0.000001466920000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
389,0.000000222237000,0.000304506000000,0.000000135065000,0.000000036999300,0.000000000022916,0.000000014381300,0.000000037616500,0.000000295180000,0.000001222200000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
390,0.000000226534000,0.000621596000000,0.000000125067000,0.000000040138400,0.000000000023656,0.000000100921000,0.000000035168800,0.000000525866000,0.000000399644000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
391,0.000000302735000,0.001108102000000,0.000000119294000,0.000000024495300,0.000000000024519,0.000000182027000,0.000000021918600,0.000001284540000,0.000000989976000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
392,0.000000181467000,0.001855553000000,0.000000154120000,0.000000024181800,0.000000000025239,0.000000122618000,0.000000011131200,0.000001604790000,0.000000918490000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
393,0.000000274333000,0.003157365000000,0.000000184299000,0.000000037651400,0.000000000025809,0.000000092678700,0.000000003667680,0.000001227630000,0.000000196111000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
394,0.000000305608000,0.008299807000000,0.000000164930000,0.000000043695200,0.000000000026654,0.000000105400000,0.000000084489900,0.000000624529000,0.000000001987130,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
395,0.000000310920000,0.022623082000000,0.000000239268000,0.000000049238100,0.000000031740400,0.000000250248000,0.000000272664000,0.000000269174000,0.000000000042828,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
396,0.000000347076000,0.041742183000000,0.000000326889000,0.000000011701000,0.000000076752600,0.000000271686000,0.000000404042000,0.000000248234000,0.000000022791400,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
397,0.000000282292000,0.063454293000000,0.000000463761000,0.000000012098200,0.000000096438800,0.000000150424000,0.000000237432000,0.000000246000000,0.000000023578000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
398,0.000000358458000,0.146051156000000,0.000000666544000,0.000000025321400,0.000000044944100,0.000000453671000,0.000000084235300,0.000000244834000,0.000000047134200,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
399,0.000000346789000,0.249009910000000,0.000000929298000,0.000000017952800,0.000000022694900,0.000000879464000,0.000000046318700,0.000000362011000,0.000000046708500,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
400,0.000000408516000,0.352718014000000,0.000001103310000,0.000000053261600,0.000000004453800,0.000000738867000,0.000000065338300,0.000000483721000,0.000000109369000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
401,0.000000454331000,0.458010625000000,0.000001108750000,0.000000019749700,0.000000005362190,0.000000469905000,0.000000065603800,0.000001123840000,0.000000081238400,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
402,0.000000405640000,0.531813121000000,0.000001110510000,0.000000013927800,0.000000048564400,0.000000458963000,0.000000067104000,0.000003154420000,0.000000015156500,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
403,0.000000417923000,0.597852141000000,0.000001437660000,0.000000033369000,0.000000109847000,0.000000235891000,0.000000023915000,0.000004724500000,0.000000005228460,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
404,0.000000341788000,0.624787185000000,0.000001880190000,0.000000031542500,0.000000125265000,0.000000251708000,0.000000028006900,0.000003215590000,0.000000323469000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
405,0.000000433883000,0.640349629000000,0.000002344850000,0.000000066720600,0.000000117089000,0.000000598459000,0.000000021866900,0.000000989066000,0.000000516400000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
406,0.000000513487000,0.652264903000000,0.000002648960000,0.000000043694500,0.000000058308800,0.000001212310000,0.000000014466000,0.000000320296000,0.000000109559000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
407,0.000000712793000,0.662413289000000,0.000002802790000,0.000000013912500,0.000000014706400,0.000001436840000,0.000000002718700,0.000000288512000,0.000000087547600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
408,0.000000742127000,0.677739093000000,0.000002927590000,0.000000045108200,0.000000001490630,0.000000936160000,0.000000011042300,0.000000275212000,0.000000022655500,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
409,0.000000829244000,0.694590039000000,0.000003187710000,0.000000039216200,0.000000049063700,0.000000995459000,0.000000067375600,0.000000288908000,0.000000000286678,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
410,0.000000857306000,0.701791460000000,0.000003850700000,0.000000025027800,0.000000093399000,0.000000857592000,0.000000281261000,0.000000282770000,0.000000000057471,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
411,0.000000900772000,0.705851453000000,0.000004527520000,0.000000029199900,0.000000029785100,0.000000707332000,0.000000496260000,0.000000397277000,0.000000090617100,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
412,0.000000911901000,0.717118362000000,0.000004971870000,0.000000075971000,0.000000017817300,0.000000744562000,0.000000374241000,0.000000400582000,0.000000021463000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
413,0.000001057260000,0.729628087000000,0.000005204340000,0.000000022951200,0.000000009776000,0.000000539166000,0.000000117372000,0.000000524339000,0.000000059517900,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
414,0.000001341080000,0.742771569000000,0.000006049630000,0.000000056399200,0.000000001445340,0.000000215045000,0.000000028653400,0.000001285450000,0.000000036512600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
415,0.000001829380000,0.754697311000000,0.000007716130000,0.000000033862900,0.000000000040780,0.000000244173000,0.000000026861300,0.000002838660000,0.000000005850740,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
416,0.000002289730000,0.766100269000000,0.000009697690000,0.000000048889500,0.000000000041130,0.000000561584000,0.000000009907630,0.000003077040000,0.000000000063349,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
417,0.000002451360000,0.779527450000000,0.000011684500000,0.000000046286200,0.000000000041568,0.000000647798000,0.000000008009530,0.000001965300000,0.000000000063742,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
418,0.000002549780000,0.792384143000000,0.000013071400000,0.000000035794600,0.000000001717150,0.000000488394000,0.000000008136470,0.000000895793000,0.000000055277100,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
419,0.000002715110000,0.803109862000000,0.000014597100000,0.000000061524500,0.000000020711000,0.000000937853000,0.000000001421610,0.000000608016000,0.000000062316700,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
420,0.000003282640000,0.812202509000000,0.000017182500000,0.000000041030700,0.000000004249400,0.000001309760000,0.000000000034579,0.000000572176000,0.000000077356900,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
421,0.000004344610000,0.820402062000000,0.000021573000000,0.000000030105500,0.000000000044047,0.000001173860000,0.000000042844000,0.000000715268000,0.000000043431900,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
422,0.000006344020000,0.826843266000000,0.000027528600000,0.000000054114200,0.000000000527151,0.000001197850000,0.000000029930100,0.000001527720000,0.000000007852270,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
423,0.000008742850000,0.832563334000000,0.000033249300000,0.000000047638800,0.000000000139530,0.000002035730000,0.000000027583700,0.000002614350000,0.000000018563600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
424,0.000011087700000,0.841221967000000,0.000039100200000,0.000000023802300,0.000000000321883,0.000002804090000,0.000000045950000,0.000003228000000,0.000000003587020,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
425,0.000012741700000,0.851096777000000,0.000048738200000,0.000000049480600,0.000000008883390,0.000002411240000,0.000000091030000,0.000002499110000,0.000000000064567,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
426,0.000013628600000,0.862137325000000,0.000067284300000,0.000000076819900,0.000000067332200,0.000001308670000,0.000000061485500,0.000001433780000,0.000000002143590,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
427,0.000015302300000,0.874177448000000,0.000095771700000,0.000000035496800,0.000000226651000,0.000000898916000,0.000000048309000,0.000000798543000,0.000000000446721,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
428,0.000019718300000,0.884858812000000,0.000129472000000,0.000000034268600,0.000000285086000,0.000000866963000,0.000000020397900,0.000000611759000,0.000000048338200,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
429,0.000029204000000,0.893496892000000,0.000162408000000,0.000000065312200,0.000000333846000,0.000000774605000,0.000000018835800,0.000000501161000,0.000000054599600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
430,0.000046422000000,0.898829202000000,0.000194453000000,0.000000045567000,0.000000207920000,0.000000425775000,0.000000010214100,0.000000689316000,0.000000038368600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
431,0.000071017200000,0.903597529000000,0.000232936000000,0.000000015548700,0.000000060276400,0.000000431354000,0.000000021633800,0.000001264200000,0.000000057077000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
432,0.000098861800000,0.899829306000000,0.000297654000000,0.000000041543900,0.000000005589930,0.000000339191000,0.000000010560400,0.000001732150000,0.000000417391000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
433,0.000123903000000,0.895902965000000,0.000405121000000,0.000000050279100,0.000000041560900,0.000000470869000,0.000000022809200,0.000001286150000,0.000000681317000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
434,0.000146221000000,0.901123702000000,0.000564085000000,0.000000046034700,0.000000006716550,0.000000450764000,0.000000012389700,0.000000701106000,0.000000385379000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
435,0.000176881000000,0.906618329000000,0.000783265000000,0.000000052317700,0.000000000050246,0.000000395833000,0.000000017611800,0.000000469291000,0.000000823803000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
436,0.000241331000000,0.917748486000000,0.001091254000000,0.000000068398900,0.000000000050615,0.000000430677000,0.000000025599500,0.000000470497000,0.000001059390000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
437,0.000383698000000,0.929733648000000,0.001581831000000,0.000000102338000,0.000000000050992,0.000000903391000,0.000000062603200,0.000000571309000,0.000000764054000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
438,0.000668055000000,0.942880041000000,0.002402253000000,0.000000019518400,0.000000000051613,0.000000665827000,0.000000061573700,0.000000541151000,0.000000272352000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
439,0.001149552000000,0.956474464000000,0.003618655000000,0.000000064982600,0.000000217622000,0.000000375623000,0.000000041450400,0.000000611386000,0.000000024392600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
440,0.001800792000000,0.968001124000000,0.005235303000000,0.000000120881000,0.000000955230000,0.000000462989000,0.000000017401300,0.000000757127000,0.000000034213800,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
441,0.002535362000000,0.977618458000000,0.007452145000000,0.000000095355700,0.000001352030000,0.000001094450000,0.000000034054800,0.000000635066000,0.000000305162000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
442,0.003358927000000,0.984362694000000,0.010843651000000,0.000000099513000,0.000000770186000,0.000000720938000,0.000000017811100,0.000000657196000,0.000000040642700,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
443,0.004561491000000,0.991958404000000,0.018203346000000,0.000000092609500,0.000000162142000,0.000000359168000,0.000000026033200,0.000001200300000,0.000000103403000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
444,0.018820824000000,0.996041481000000,0.034712095000000,0.000000214194000,0.000000010736000,0.000000427400000,0.000000068852400,0.000001728860000,0.000000790644000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
445,0.043712563000000,1.000000000000000,0.052313215000000,0.000000211942000,0.000000012467700,0.000000773869000,0.000000212028000,0.000001913350000,0.000000342394000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
446,0.066064808000000,0.974326698000000,0.078254637000000,0.000000263390000,0.000000001240950,0.000000450704000,0.000000321786000,0.000001360000000,0.000000137382000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
447,0.088556914000000,0.944121307000000,0.105681012000000,0.000000216661000,0.000000000051098,0.000000340873000,0.000000180437000,0.000000660030000,0.000000013195600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
448,0.111226284000000,0.809982609000000,0.172453315000000,0.000000192659000,0.000000000055706,0.000000592834000,0.000000063355900,0.000000381807000,0.000000057427800,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
